,price,area,bath,room,parking,year,property_type,near_cc,near_school,near_parks,near_avenue,security,elevator,rest_area,pool,ranking
8406,180000,127,3,3,1,2018,1,0,0,0,0,0,0,1,0,4.49
8407,96216,56,2,2,0,2010,1,0,0,0,0,0,0,0,0,3.27
8408,118649,65,2,3,1,2023,1,1,1,1,1,0,0,1,0,4.27
8409,190000,128,3,3,0,2009,1,0,0,0,0,0,0,0,0,4.59
8410,215000,114,2,2,1,2014,1,1,1,1,1,0,0,0,0,5.0
8411,205045,104,2,2,1,2013,1,0,0,0,0,1,1,1,0,4.27
8412,191842,82,2,3,1,2023,1,1,1,1,1,0,1,1,0,4.59
8413,240000,210,4,4,0,2015,1,0,0,0,0,0,0,0,0,4.59
8414,192432,80,3,3,1,2023,1,1,1,1,1,0,1,0,0,4.59
8415,187368,80,3,3,1,2023,1,1,1,1,1,0,1,0,0,4.59
8416,192894,83,3,3,1,2023,1,1,1,1,1,0,1,0,0,4.59
8417,171842,83,2,2,1,2023,1,1,1,1,1,0,1,1,0,4.59
8418,133034,77,2,3,0,2012,1,0,0,1,0,1,1,1,0,4.27
8419,113009,66,2,3,0,2020,1,1,1,1,1,0,0,1,0,4.27
8420,151000,76,2,3,1,2022,1,1,1,1,1,0,0,1,0,4.27
8421,220000,245,4,4,1,2005,1,1,1,1,1,0,0,1,0,4.59
8422,153550,96,3,3,1,2013,1,1,1,1,1,0,0,1,0,4.49
8423,120000,125,2,3,0,2006,1,0,0,0,0,0,0,0,0,3.22
8424,89000,87,2,2,0,2023,1,1,1,1,1,0,1,0,0,3.22
8425,97076,69,2,2,0,2004,1,0,0,0,0,0,0,0,0,3.22
8426,126000,115,2,3,1,2023,1,1,1,1,1,0,0,1,0,3.22
8427,87160,89,2,3,0,2000,1,1,1,1,1,0,0,0,0,3.22
8428,106432,60,2,3,0,2017,1,0,0,1,0,0,1,1,0,3.21
8429,154324,67,1,1,0,2023,1,1,1,1,1,0,0,0,0,4.4
8430,102108,57,2,2,0,2010,1,0,0,1,0,0,1,1,0,3.21
8431,138486,82,2,2,1,2023,1,0,0,1,1,1,1,1,0,4.4
8432,133211,83,2,2,1,2023,1,0,0,1,1,1,1,0,0,4.4
8433,233784,142,4,4,1,2022,1,0,0,1,1,1,0,1,0,4.76
8434,180000,141,3,3,0,2004,1,1,1,1,1,0,0,1,0,4.49
8435,90000,135,3,3,0,2018,1,1,1,1,1,0,0,1,0,3.22
8436,104900,113,1,2,0,2021,1,1,1,1,1,0,0,0,0,1.51
8437,82000,92,1,3,0,2002,1,1,1,1,1,0,0,0,0,3.21
8438,245000,191,3,4,1,2006,1,1,1,1,0,0,0,0,0,4.59
8439,230000,225,3,3,1,2015,1,1,1,1,1,0,0,1,0,4.59
8440,210000,183,4,4,1,2019,1,0,0,0,0,0,0,1,0,4.49
8441,210000,183,3,4,1,2019,1,0,0,0,1,0,0,0,0,4.49
8442,84500,98,1,2,0,2022,1,0,0,0,0,0,0,0,0,1.51
8443,160811,98,2,3,1,2023,1,1,1,0,1,0,0,1,0,5.0
8444,145000,75,1,1,0,2014,1,1,1,1,1,0,0,1,0,4.11
8445,63000,68,2,3,0,2019,1,0,0,0,0,0,0,0,0,1.9
8446,197000,172,3,4,1,1995,1,0,0,0,0,0,0,1,0,4.76
8447,158000,166,3,3,0,1995,1,1,1,1,1,0,0,1,0,4.76
8448,145000,128,2,2,1,1990,1,0,0,0,1,0,0,0,0,4.76
8449,155000,90,2,3,1,2013,1,0,1,1,1,0,0,0,0,4.76
8450,155000,166,3,3,0,2018,1,0,0,0,0,0,0,0,0,4.76
8451,240000,121,2,3,0,2013,1,0,0,0,0,0,0,0,0,4.76
8452,138000,146,2,4,1,2015,1,0,0,0,0,0,0,0,0,4.4
8453,127000,168,3,3,1,2010,1,1,1,1,1,1,0,1,0,2.71
8454,125405,74,2,2,1,2012,1,0,0,1,0,0,0,1,0,4.4
8455,127000,150,3,4,1,2008,1,0,0,0,0,0,0,0,0,4.59
8456,60000,63,2,3,1,2016,1,0,0,0,0,0,0,0,0,1.51
8457,120000,129,3,3,1,2013,1,0,0,0,0,0,0,0,0,3.21
8458,110000,127,2,3,1,2015,1,0,0,0,0,0,0,0,0,3.21
8459,108378,61,2,2,1,2019,1,0,0,1,0,0,0,1,0,4.49
8460,169000,180,3,3,1,2012,1,1,1,1,1,0,0,1,0,4.76
8461,155000,74,2,3,0,2012,1,0,0,0,0,0,0,0,0,4.4
8462,240000,110,2,3,1,2011,1,1,0,1,1,0,0,0,0,5.0
8463,82776,71,2,3,0,2006,1,0,1,1,1,0,0,0,0,4.59
8464,205000,110,3,3,1,2013,1,1,1,1,1,0,0,1,0,4.59
8465,90000,75,2,3,1,2005,1,1,1,1,1,1,1,1,1,4.59
8466,160000,110,2,3,1,2011,1,0,1,0,1,0,0,1,0,4.59
8467,159999,135,3,4,0,2016,1,0,0,0,0,0,0,1,0,4.59
8468,220000,148,3,3,1,1997,1,0,1,0,1,0,0,0,0,4.59
8469,80000,67,1,3,0,2001,1,0,0,0,0,0,0,1,0,4.59
8470,42973,40,1,1,0,2017,1,0,0,0,0,1,1,1,0,1.46
8471,41842,40,1,1,0,2017,1,0,0,0,0,1,1,1,0,1.46
8472,89000,87,2,3,1,2015,1,1,1,1,1,1,0,1,0,3.13
8473,119999,92,2,3,0,1988,1,0,0,1,1,0,0,0,0,4.95
8474,52000,60,1,3,1,2013,1,1,1,1,1,0,0,0,0,2.8
8475,157012,139,3,3,1,2012,1,0,0,1,0,0,1,1,0,4.4
8476,72000,62,2,3,1,2013,1,0,0,1,1,0,0,0,0,3.21
8477,36081,57,1,3,0,1998,1,1,1,1,1,0,0,1,0,2.36
8478,34000,42,1,2,0,2015,1,1,0,1,1,0,0,0,0,1.51
8479,66000,110,2,3,0,2010,1,1,1,1,1,0,0,0,0,3.21
8480,55000,58,1,3,1,2005,1,0,1,1,1,0,0,0,0,2.8
8481,40000,64,1,3,0,2015,1,1,1,1,1,0,0,0,0,3.21
8482,37593,63,2,3,1,2002,1,0,0,0,1,0,0,0,0,1.9
8483,33000,37,1,1,1,2014,1,0,1,1,1,0,0,0,0,1.51
8484,198000,130,2,3,0,2017,1,1,1,1,0,0,0,1,0,4.66
8485,198000,130,2,3,0,2017,1,1,1,1,1,0,0,1,0,4.66
8486,75000,74,2,3,0,2010,1,0,0,0,1,0,0,0,0,3.22
8487,84000,88,2,3,0,2004,1,1,1,1,1,0,1,1,0,3.22
8488,98000,72,2,3,1,2007,1,0,0,0,0,0,0,0,0,3.22
8489,84300,90,2,3,0,2004,1,0,0,0,0,0,0,1,0,3.22
8490,85000,73,2,3,1,2011,1,0,0,0,0,0,0,0,0,3.22
8491,75000,66,2,3,1,2007,1,0,1,1,1,0,0,1,0,3.22
8492,75000,74,2,3,0,2018,1,0,0,0,0,0,0,0,0,3.22
8493,95000,110,2,3,1,2000,1,0,0,1,0,0,0,1,0,3.21
8494,23000,57,1,1,1,2017,1,0,1,1,1,0,0,1,0,2.71
8495,129000,90,2,3,0,1997,1,0,0,0,0,0,0,0,0,4.76
8496,125000,83,3,3,0,1996,1,0,0,0,0,0,0,0,0,4.76
8497,77027,60,2,3,1,2017,1,1,1,1,1,0,0,1,0,3.13
8498,62000,62,1,3,1,2016,1,1,1,1,1,0,0,1,0,1.51
8499,142000,88,3,3,1,2015,1,0,1,1,1,1,0,0,0,4.49
8500,200000,160,3,4,1,2015,1,0,0,1,0,0,0,1,0,4.66
8501,98000,62,1,2,1,2011,1,0,0,0,0,0,1,0,0,4.11
8502,115000,60,1,3,0,2003,1,0,0,0,0,0,0,0,0,3.21
8503,59000,46,1,1,0,2017,1,0,0,0,0,1,0,0,0,1.51
8504,85676,49,1,1,1,2017,1,1,1,1,1,0,0,0,0,1.51
8505,65000,65,2,3,0,2016,1,1,1,1,1,0,0,0,0,1.51
8506,52703,60,2,3,0,2016,1,0,0,0,0,0,0,0,0,1.51
8507,119000,126,1,2,0,2020,1,0,0,0,0,0,0,0,0,1.51
8508,50000,112,3,3,0,2022,1,1,1,1,1,1,0,0,0,1.9
8509,109000,61,2,3,0,1984,1,1,0,0,1,0,0,1,0,4.49
8510,109000,61,2,2,0,1984,1,1,1,1,1,0,0,0,0,4.49
8511,150000,88,3,3,0,2007,1,0,0,0,0,0,0,0,0,4.49
8512,142000,88,3,3,1,2015,1,1,1,1,1,0,0,1,0,4.49
8513,48000,63,2,3,0,2017,1,0,0,1,0,1,0,1,0,1.9
8514,101351,105,3,4,0,2022,1,1,1,1,1,0,0,1,0,2.36
8515,72973,85,2,3,0,2018,1,0,0,0,0,0,0,1,0,2.36
8516,85000,82,2,3,0,2017,1,0,0,0,0,1,0,1,0,3.21
8517,89000,89,2,3,1,2005,1,0,0,0,0,1,0,1,0,3.21
8518,138108,74,2,3,0,2020,1,1,1,1,1,0,0,0,0,4.49
8519,128000,68,2,2,1,2021,1,1,1,1,1,0,0,0,0,4.49
8520,111400,69,2,2,0,2022,1,1,1,1,1,0,0,1,0,4.49
8521,110500,65,2,3,1,2023,1,1,1,1,1,0,0,1,0,4.49
8522,87932,89,2,2,0,2016,1,0,0,0,0,0,0,0,0,3.13
8523,78000,76,2,2,0,2010,1,1,1,1,1,0,0,0,0,1.46
8524,110000,176,3,3,1,2015,1,1,1,0,1,0,0,1,0,3.13
8525,115000,138,2,3,1,2007,1,0,0,0,1,0,0,0,0,3.22
8526,90000,120,2,3,1,2022,1,0,1,1,1,0,0,0,0,1.9
8527,83784,40,1,1,0,2022,1,1,1,1,1,0,0,1,0,5.0
8528,159459,70,2,3,0,2022,1,1,1,1,1,0,0,1,0,5.0
8529,155946,77,2,2,0,2022,1,1,1,1,1,0,0,1,0,5.0
8530,168514,77,2,2,0,2022,1,1,1,1,1,0,0,1,0,5.0
8531,127027,67,2,2,0,2022,1,1,1,1,1,0,0,1,0,5.0
8532,156486,77,2,2,0,2022,1,1,1,1,1,0,0,1,0,5.0
8533,128919,67,2,2,0,2022,1,1,1,1,1,0,0,1,0,5.0
8534,135000,75,3,3,1,2018,1,1,1,1,1,0,0,1,0,5.0
8535,83784,44,1,1,0,2020,1,1,1,1,1,0,0,1,0,5.0
8536,150000,104,2,2,1,2016,1,1,1,1,1,0,0,1,0,5.0
8537,230000,146,3,4,1,2022,1,1,1,1,1,0,0,1,0,4.59
8538,182000,100,2,3,1,2023,1,1,1,1,1,0,0,1,0,4.59
8539,190000,130,2,2,1,2018,1,1,1,1,1,0,0,1,0,5.0
8540,55000,48,1,1,0,1988,1,0,0,0,0,0,0,0,0,4.49
8541,175000,90,2,3,0,2023,1,0,0,0,0,0,0,0,0,4.95
8542,65000,120,2,3,0,2022,1,0,1,1,1,0,0,0,0,1.9
8543,75000,120,2,3,0,2022,1,0,1,1,1,0,0,0,0,1.9
8544,60811,95,2,3,1,2022,1,1,1,1,1,0,0,1,0,1.9
8545,65000,104,2,3,0,2022,1,0,1,1,1,0,0,1,0,1.9
8546,70000,92,2,2,0,2018,1,1,1,1,1,0,0,0,0,1.9
8547,75000,102,2,3,0,2022,1,1,0,1,1,0,0,1,0,1.9
8548,60811,95,2,3,0,2022,1,1,1,1,1,0,0,1,0,1.9
8549,75000,70,1,2,0,2022,1,1,1,1,1,0,0,1,0,3.13
8550,75000,62,1,2,1,1980,1,1,1,1,1,0,0,0,0,3.13
8551,62162,72,2,2,0,2003,1,1,1,1,1,0,0,0,0,3.13
8552,89000,92,2,3,0,2018,1,1,1,0,1,0,0,1,0,3.13
8553,60811,71,2,2,0,2023,1,1,1,1,1,0,0,0,0,3.13
8554,85000,82,2,2,1,2013,1,1,1,0,1,0,0,0,0,3.13
8555,58000,61,2,2,0,2008,1,1,1,1,0,0,0,1,0,3.13
8556,95000,119,1,3,0,2019,1,0,0,0,0,0,0,0,0,3.13
8557,50849,68,1,1,0,1963,1,0,1,1,1,0,0,0,0,3.13
8558,49500,61,2,2,0,2014,1,0,0,1,1,0,0,0,0,3.13
8559,95000,108,2,2,0,2019,1,0,0,0,0,0,0,0,0,3.13
8560,77000,78,2,3,1,2013,1,0,1,1,1,0,0,0,0,3.13
8561,175000,110,2,3,1,2010,1,1,1,1,0,0,0,0,0,4.59
8562,115000,78,1,2,1,1995,1,0,0,0,1,0,0,0,0,4.59
8563,189000,84,2,3,0,2023,1,1,1,1,1,1,0,0,0,4.59
8564,240000,126,3,3,1,2016,1,1,1,1,1,0,0,1,0,4.59
8565,154216,74,2,3,1,2023,1,1,1,1,1,0,0,1,0,4.59
8566,198000,109,2,3,0,2004,1,0,0,0,0,0,0,0,0,4.95
8567,180000,116,3,4,1,2000,1,0,0,0,0,0,0,0,0,4.95
8568,230000,98,2,3,1,2020,1,0,0,1,1,0,0,0,0,4.95
8569,165000,70,1,1,1,2012,1,1,1,1,1,1,1,1,1,5.0
8570,199000,100,3,3,0,2019,1,0,0,0,0,0,0,0,0,5.0
8571,230000,150,3,3,1,2003,1,1,1,1,1,0,0,0,0,4.95
8572,179000,105,1,3,0,1990,1,0,0,1,1,0,0,1,0,4.95
8573,135000,75,1,2,0,1991,1,0,0,1,1,0,0,1,0,4.95
8574,85000,77,2,3,0,2012,1,1,1,1,1,0,0,1,0,3.13
8575,65000,79,2,3,0,2022,1,1,1,1,1,0,0,0,0,1.46
8576,99900,157,3,4,0,2008,1,1,1,1,1,0,0,1,0,1.46
8577,99500,157,2,4,0,2016,1,1,1,1,1,0,0,0,0,1.46
8578,54000,73,1,2,0,1994,1,1,1,1,1,0,0,0,0,1.46
8579,73000,160,1,2,0,2013,1,1,1,1,1,0,0,1,0,1.46
8580,55000,109,3,3,0,2016,1,0,0,0,0,0,0,0,0,1.46
8581,70811,72,3,3,0,2021,1,1,1,1,1,0,0,0,0,1.46
8582,90000,78,2,3,1,2019,1,1,1,1,1,0,0,0,0,1.46
8583,88700,76,2,3,1,2016,1,1,1,1,1,0,0,0,0,1.46
8584,76700,76,2,3,0,2023,1,1,1,1,1,0,0,1,0,1.46
8585,81000,78,2,3,0,2023,1,1,1,1,1,0,0,0,0,1.46
8586,67000,65,2,3,1,2023,1,1,1,1,1,0,0,0,0,1.46
8587,227658,88,2,3,0,2008,1,0,0,0,0,0,0,0,0,5.0
8588,140000,87,3,3,0,2022,1,0,0,0,0,0,0,0,0,4.4
8589,177000,97,2,3,1,2010,1,0,0,0,0,0,0,1,0,4.49
8590,148000,87,2,3,1,2023,1,1,1,1,1,0,0,1,0,4.4
8591,125000,105,3,3,0,2022,1,1,0,1,1,0,0,1,0,4.27
8592,132000,101,2,3,0,2022,1,1,1,1,1,0,0,1,0,4.4
8593,134900,82,2,3,1,2001,1,0,0,1,1,0,0,1,0,4.4
8594,80000,61,1,1,1,2010,1,0,0,0,0,0,0,0,0,3.21
8595,134900,83,2,3,1,2014,1,0,0,1,1,0,0,1,0,2.8
8596,59000,115,2,4,0,2013,1,0,0,0,1,0,0,0,0,2.8
8597,118000,82,3,4,0,1997,1,0,0,0,0,0,0,1,0,4.27
8598,120000,88,4,4,1,1966,1,0,0,0,1,0,0,1,0,4.27
8599,75000,80,2,3,1,2023,1,0,0,0,0,0,0,0,0,3.21
8600,65000,65,2,2,1,2000,1,1,1,1,1,0,0,1,0,2.8
8601,187838,117,2,3,0,2017,1,0,0,0,0,0,0,1,1,4.49
8602,230000,120,2,3,1,2010,1,0,0,0,0,0,0,0,0,4.66
8603,218514,117,2,3,0,2016,1,0,0,0,0,0,0,1,1,4.66
8604,249000,125,3,4,1,2013,1,0,1,1,1,0,0,1,0,4.76
8605,197838,112,2,3,0,2015,1,0,0,0,0,0,0,1,1,4.66
8606,210000,149,3,3,0,2010,1,0,0,0,0,0,0,0,0,4.49
8607,135000,95,2,3,0,2019,1,0,0,0,1,0,0,1,1,4.4
8608,78000,70,2,2,1,2021,1,0,0,0,1,1,0,1,0,3.21
8609,119000,82,2,2,1,2022,1,0,0,0,1,0,0,0,0,4.27
8610,194000,147,4,4,1,2018,1,0,0,0,1,0,0,1,0,4.66
8611,129000,76,2,2,0,2017,1,0,0,0,0,0,0,0,0,4.4
8612,80000,98,1,2,0,2009,1,0,1,1,1,0,0,0,0,3.21
8613,120342,69,1,2,0,2011,1,0,0,0,0,0,0,1,0,4.49
8614,80000,60,1,2,1,2018,1,0,0,0,0,0,0,1,0,3.21
8615,83000,90,2,3,0,2008,1,0,0,0,0,0,0,0,0,3.21
8616,45000,120,1,2,0,1990,1,1,1,1,0,0,0,1,0,3.21
8617,71000,68,2,3,0,1995,1,0,0,1,0,0,1,0,0,3.21
8618,49500,60,1,2,0,2014,1,0,0,1,0,0,0,0,0,3.21
8619,70000,134,2,3,0,1972,1,0,0,0,0,0,0,0,0,3.21
8620,140000,78,2,3,0,2006,1,0,0,0,0,0,0,0,0,5.0
8621,157226,86,2,3,1,2011,1,0,0,1,0,0,0,0,0,4.49
8622,25000,40,1,2,0,2023,1,1,1,1,1,0,0,1,0,2.36
8623,165989,99,2,3,0,2005,1,0,0,0,0,0,0,1,0,4.49
8624,179000,96,3,3,1,2023,1,1,1,1,1,0,0,1,0,4.49
8625,125000,72,2,3,1,2020,1,1,1,1,1,0,0,0,0,4.49
8626,135000,96,2,3,1,2011,1,1,1,1,1,0,0,1,0,4.66
8627,160000,90,2,3,1,2012,1,1,1,1,1,0,0,0,0,4.66
8628,113960,81,2,3,0,2006,1,0,0,0,0,0,0,0,0,3.22
8629,67000,55,1,2,0,2023,1,0,0,0,0,0,0,0,0,3.22
8630,89189,115,2,4,0,2011,1,0,0,0,0,0,0,1,0,3.22
8631,115855,72,2,3,0,2022,1,1,1,1,1,0,1,1,0,4.27
8632,140000,140,1,3,1,2013,1,1,1,1,0,0,0,1,0,3.22
8633,78000,87,2,3,0,2010,1,0,0,0,0,0,0,0,0,3.22
8634,139636,99,2,4,0,2006,1,0,0,0,0,0,0,0,0,3.22
8635,130000,112,3,4,1,2008,1,0,0,0,0,0,0,0,0,3.22
8636,130000,122,3,3,0,2019,1,0,0,0,0,0,0,0,0,3.22
8637,63342,65,1,2,0,2003,1,0,0,0,0,0,0,0,0,3.22
8638,55000,62,1,3,0,1999,1,0,0,0,0,0,0,0,0,3.22
8639,65000,62,1,2,0,1993,1,0,0,0,0,0,0,0,0,3.22
8640,90000,112,2,4,0,2001,1,0,0,0,0,0,0,0,0,3.22
8641,60000,50,1,2,0,1993,1,0,0,0,0,0,0,0,0,3.22
8642,110000,102,2,3,1,2016,1,1,1,1,1,0,0,1,0,3.22
8643,78000,94,2,3,0,2003,1,1,1,1,1,0,0,0,0,3.22
8644,110200,72,2,3,0,2021,1,1,1,1,1,0,1,1,0,3.21
8645,113259,73,1,1,0,2015,1,0,0,0,1,1,0,0,0,3.21
8646,69000,55,1,1,0,1997,1,1,1,1,1,0,0,0,0,3.21
8647,72500,65,2,2,0,2018,1,0,0,0,0,0,0,0,0,3.21
8648,151351,72,2,3,0,2019,1,1,1,1,1,0,0,1,0,4.4
8649,30000,51,1,2,0,2018,1,1,1,1,1,0,0,0,0,2.8
8650,109000,72,2,3,0,2015,1,0,0,0,0,0,0,0,0,4.11
8651,118000,79,2,3,1,2015,1,1,1,1,1,0,0,1,0,4.27
8652,170000,128,2,3,1,1973,1,0,1,1,1,0,0,0,0,4.49
8653,128000,75,2,3,0,2019,1,0,0,0,0,0,0,1,1,4.4
8654,125000,78,2,3,0,2015,1,1,1,1,1,0,0,1,0,3.21
8655,109459,71,2,3,1,2014,1,1,1,1,1,0,0,0,0,3.21
8656,134040,47,1,1,0,2000,1,0,0,0,1,0,0,1,0,4.27
8657,128108,71,2,3,0,2021,1,1,1,1,1,0,0,1,0,4.27
8658,133556,62,1,1,0,2009,1,0,0,0,1,1,0,1,0,4.27
8659,176933,75,2,3,0,2009,1,0,0,0,0,1,0,1,0,4.27
8660,151351,74,2,2,0,2009,1,0,0,1,0,0,0,0,0,4.27
8661,118811,71,2,3,0,2012,1,0,0,1,0,0,1,1,0,4.27
8662,104054,45,1,1,0,2009,1,0,0,1,0,0,0,0,0,4.27
8663,156757,76,2,3,0,2011,1,0,0,1,0,0,0,0,0,4.27
8664,205000,60,1,2,0,2002,1,0,0,0,0,0,0,1,0,4.27
8665,145461,67,2,2,0,2006,1,0,0,0,1,1,0,1,0,4.27
8666,208000,87,3,3,1,2021,1,1,1,1,1,0,0,1,0,4.27
8667,125000,94,2,2,0,2012,1,0,0,0,0,0,0,0,0,4.27
8668,76000,45,1,1,1,1996,1,1,1,1,1,0,0,0,0,4.27
8669,105820,64,2,2,1,2022,1,1,1,1,1,0,1,1,0,4.27
8670,134324,71,2,3,0,2010,1,1,1,1,1,0,0,0,0,4.27
8671,109459,58,2,2,1,2022,1,1,1,1,1,0,0,0,0,4.27
8672,205000,60,2,2,1,2015,1,0,0,0,1,0,0,1,0,4.27
8673,115000,75,2,3,0,2015,1,1,1,1,1,0,0,1,0,4.27
8674,225000,90,2,3,1,2021,1,1,1,1,1,0,0,1,0,4.27
8675,95000,108,2,3,0,1998,1,1,0,0,1,0,1,0,0,4.76
8676,169000,102,2,3,1,1999,1,0,1,1,0,0,0,0,0,4.76
8677,167000,141,4,4,1,2016,1,0,0,0,0,0,0,0,0,4.76
8678,210000,100,2,2,1,2000,1,0,0,1,0,0,0,1,0,4.76
8679,165000,88,2,3,1,2003,1,1,1,1,1,0,0,0,0,4.76
8680,110000,99,3,3,1,2009,1,1,1,1,0,0,0,0,0,4.76
8681,150000,98,3,3,1,2002,1,1,1,1,1,0,0,0,0,4.76
8682,189000,125,3,3,0,2015,1,0,0,0,0,0,0,0,0,4.76
8683,101622,180,2,3,0,1973,1,0,0,0,0,0,0,1,0,2.36
8684,103581,99,3,3,0,2021,1,1,1,1,1,0,0,1,0,1.51
8685,115000,132,1,2,0,2007,1,0,0,0,0,0,0,0,0,2.71
8686,38000,42,1,1,1,2013,1,1,1,1,1,0,0,0,0,1.51
8687,68000,68,1,3,0,1986,1,1,1,1,1,0,0,0,0,3.13
8688,105000,102,1,3,1,2008,1,1,1,1,1,0,0,1,0,1.51
8689,85000,73,2,3,0,2012,1,1,1,1,1,0,0,0,0,1.51
8690,238000,96,3,3,0,2023,1,1,1,1,1,0,0,1,0,3.13
8691,38000,50,1,2,0,2009,1,0,0,0,0,0,0,0,0,3.21
8692,52000,78,2,3,0,2003,1,0,0,0,0,0,0,0,0,1.9
8693,50000,112,3,3,0,2008,1,1,1,1,1,0,0,1,0,1.9
8694,59000,112,2,3,0,2014,1,0,1,1,1,0,0,1,0,1.9
8695,50000,112,3,3,1,2022,1,1,1,1,1,0,0,1,0,1.9
8696,69000,85,2,2,0,2022,1,0,0,1,0,0,0,0,0,1.9
8697,108000,98,2,3,1,2014,1,0,0,0,1,0,0,1,0,4.11
8698,154000,91,2,4,0,1984,1,1,1,1,1,0,0,0,0,4.49
8699,129000,61,2,2,0,1984,1,1,1,1,1,0,0,0,0,4.49
8700,90000,49,2,2,1,2012,1,1,1,1,1,0,0,1,0,4.49
8701,116216,70,2,2,0,2016,1,1,0,0,0,0,0,0,0,4.49
8702,72800,97,1,3,0,2000,1,1,1,1,1,0,0,1,0,1.9
8703,215000,80,2,3,1,2011,1,1,1,1,0,0,0,1,0,4.11
8704,203003,89,2,3,0,2011,1,0,0,0,1,1,0,0,0,3.21
8705,135000,45,1,1,0,2014,1,0,0,1,0,0,0,0,0,3.21
8706,135000,47,1,1,1,2010,1,1,1,1,1,0,0,0,0,4.11
8707,107500,50,2,2,0,2021,1,1,1,1,1,0,0,0,0,4.11
8708,71900,98,2,3,0,2022,1,0,0,0,0,0,0,0,0,1.51
8709,99500,82,2,3,0,1991,1,0,0,0,0,0,0,0,0,1.51
8710,156000,78,2,3,1,2018,1,0,0,0,0,0,0,0,0,4.11
8711,67900,92,2,3,0,2022,1,0,0,0,0,0,0,0,0,1.51
8712,71500,92,2,3,0,2022,1,0,0,0,0,0,0,0,0,1.51
8713,85000,67,2,2,1,2021,1,1,1,1,1,0,1,0,0,1.51
8714,99000,72,1,3,0,2009,1,0,0,0,0,0,0,0,0,1.51
8715,130000,110,2,2,1,2023,1,1,1,1,1,0,0,1,0,1.51
8716,84000,54,1,2,1,2023,1,1,1,1,1,0,0,1,0,1.51
8717,116216,76,2,2,0,2022,1,1,1,1,1,0,0,1,0,1.51
8718,108000,75,2,3,0,2013,1,1,1,1,1,0,1,0,0,1.51
8719,81000,50,1,1,0,2023,1,1,1,1,0,0,0,0,0,1.51
8720,73000,66,1,2,0,2011,1,0,0,0,0,0,0,0,0,1.51
8721,135000,89,2,3,0,2013,1,1,1,1,1,0,1,0,0,1.51
8722,155000,99,2,3,0,2009,1,1,1,1,1,0,0,0,0,1.51
8723,103400,69,1,2,0,2022,1,0,0,0,0,0,0,0,0,1.51
8724,73000,50,2,2,0,2015,1,1,1,1,0,0,0,0,0,1.51
8725,155000,107,3,3,0,2015,1,0,0,0,0,0,0,1,0,1.51
8726,80000,71,2,3,0,2011,1,1,1,1,1,0,0,1,0,3.21
8727,108108,81,2,3,1,2022,1,1,1,1,1,0,0,0,0,1.51
8728,110000,92,3,4,0,2019,1,1,1,1,1,0,0,0,0,1.51
8729,74000,50,2,2,0,2006,1,0,0,0,0,0,0,0,0,1.51
8730,125000,134,1,3,0,1995,1,0,0,0,0,0,0,0,0,1.51
8731,150000,105,3,4,1,2009,1,0,0,0,0,0,0,1,0,1.51
8732,130000,110,2,4,0,2004,1,1,1,1,1,0,0,1,0,3.21
8733,92000,80,2,3,0,2009,1,1,1,0,1,0,0,1,0,3.21
8734,67886,43,1,1,1,2021,1,0,0,0,1,1,1,1,0,3.21
8735,62865,45,1,1,1,2023,1,1,1,1,1,0,0,1,0,3.21
8736,69000,75,2,2,0,2009,1,0,0,1,0,0,0,0,0,3.21
8737,128728,90,2,3,1,2012,1,0,0,1,0,0,0,1,0,3.21
8738,109341,77,2,3,0,2002,1,0,0,1,0,0,0,0,0,3.21
8739,102983,76,2,3,1,2011,1,0,0,1,0,0,0,0,0,3.21
8740,60000,40,1,1,0,2016,1,0,0,0,0,0,0,0,0,3.21
8741,122973,76,2,3,1,2011,1,1,1,1,1,0,0,1,0,3.21
8742,75000,70,1,2,0,2002,1,0,1,0,1,0,0,0,0,3.21
8743,60000,72,2,2,0,2003,1,1,1,1,1,0,0,0,0,3.13
8744,85000,157,2,4,0,2010,1,1,1,1,1,0,0,0,0,1.46
8745,105000,176,3,3,1,2015,1,1,1,0,1,0,0,1,0,3.13
8746,58000,71,2,2,0,2023,1,1,1,1,1,0,0,0,0,3.13
8747,57000,57,1,2,0,2010,1,0,0,1,1,0,0,0,0,3.13
8748,105000,146,2,3,1,1993,1,1,1,1,1,0,0,1,0,3.13
8749,75000,74,2,3,0,2007,1,1,1,1,1,0,0,1,0,3.13
8750,55000,79,2,2,0,2017,1,1,1,1,1,0,0,0,0,2.8
8751,97000,81,1,2,1,2023,1,0,0,0,0,0,0,1,0,4.11
8752,80000,100,1,2,0,2010,1,0,0,0,1,0,0,0,0,3.21
8753,79900,63,2,3,0,2019,1,1,1,1,1,0,0,1,0,4.59
8754,148000,105,2,3,1,2015,1,1,1,1,1,0,0,1,0,4.59
8755,175000,99,3,3,1,2012,1,1,1,1,1,0,0,1,0,4.59
8756,129000,71,2,2,1,2022,1,1,1,1,1,0,0,1,0,4.59
8757,113000,83,2,2,0,2023,1,1,1,1,1,0,0,1,0,3.13
8758,200000,120,2,3,1,2005,1,1,1,1,1,1,1,1,0,4.59
8759,80811,40,1,1,0,2007,1,1,0,0,1,0,0,1,0,4.49
8760,34000,50,1,2,0,2009,1,0,0,0,0,0,0,1,0,2.71
8761,160000,95,2,3,0,2023,1,0,1,1,1,0,0,1,0,4.49
8762,38000,61,1,2,0,1975,1,0,0,0,0,0,0,0,0,2.36
